# epoch,phone_train_mse,phone_train_pcc,phone_test_mse,phone_test_pcc,learning rate,utt_train_mse_accuracy,utt_train_mse_completeness,utt_train_mse_fluency,utt_train_mse_prosodic,utt_train_mse_total,utt_train_pcc_accuracy,utt_train_pcc_completeness,utt_train_pcc_fluency,utt_train_pcc_prosodic,utt_train_pcc_total,utt_test_mse_accuracy,utt_test_mse_completeness,utt_test_mse_fluency,utt_test_mse_prosodic,utt_test_mse_total,utt_test_pcc_accuracy,utt_test_pcc_completeness,utt_test_pcc_fluency,utt_test_pcc_prosodic,utt_test_pcc_total,word_train_pcc_accuracy,word_train_pcc_stress,word_train_pcc_total,word_test_pcc_accuracy,word_test_pcc_stress,word_test_pcc_total
6.600000000000000000e+01,7.385799288749694824e-02,7.591964184643652525e-01,6.882705539464950562e-02,6.786551149416646389e-01,9.765625000000000203e-07,3.404753282666206360e-02,7.532588788308203220e-04,3.526713326573371887e-02,3.375719487667083740e-02,3.253504633903503418e-02,8.387530493745314342e-01,1.311174013166015000e-02,7.971105762935224437e-01,7.913442002334702963e-01,8.413230460173901637e-01,4.434497281908988953e-02,2.567409537732601166e-03,3.939156979322433472e-02,3.928204625844955444e-02,4.254020377993583679e-02,7.265576193583532794e-01,-4.380809786877342543e-02,6.915800110627365882e-01,6.952574019376672743e-01,7.309290682623268420e-01,7.044384394538160121e-01,2.606665392659714420e-01,7.175759867553506144e-01,5.947978401001591253e-01,1.502216606543103072e-01,6.065595204514789840e-01
6.700000000000000000e+01,7.385442405939102173e-02,7.592080469668579523e-01,6.882435083389282227e-02,6.786349966014195711e-01,9.765625000000000203e-07,3.404281660914421082e-02,7.532065501436591148e-04,3.526280447840690613e-02,3.375117853283882141e-02,3.252582997083663940e-02,8.387524613567336473e-01,1.282616417030815227e-02,7.971194015367014662e-01,7.913591222990923324e-01,8.413550828608020726e-01,4.433248937129974365e-02,2.567484276369214058e-03,3.934234008193016052e-02,3.925591334700584412e-02,4.251291230320930481e-02,7.265260538773286036e-01,-4.384654305560120591e-02,6.916419637579375168e-01,6.953273306445076907e-01,7.309309188534424129e-01,7.044188163836182515e-01,2.604800597638107229e-01,7.175823900361681940e-01,5.946912536330332122e-01,1.499466859396421381e-01,6.065021968314662226e-01
6.800000000000000000e+01,7.385125011205673218e-02,7.592174697873141920e-01,6.877984851598739624e-02,6.787187825605319746e-01,9.765625000000000203e-07,3.404281288385391235e-02,7.526169065386056900e-04,3.526303544640541077e-02,3.374974802136421204e-02,3.252119570970535278e-02,8.387488385398240709e-01,1.278771278289349451e-02,7.971210570854051491e-01,7.913681395971320365e-01,8.413804909853730418e-01,4.430652409791946411e-02,2.566334325820207596e-03,3.931334242224693298e-02,3.923827782273292542e-02,4.248448461294174194e-02,7.265383016802281491e-01,-4.385196201119395676e-02,6.916805989989033288e-01,6.953628290708432358e-01,7.309700191761289156e-01,7.045331328680048966e-01,2.605661182024154865e-01,7.176092069472227442e-01,5.946362432071857773e-01,1.502311185911209823e-01,6.065480537185070631e-01
6.900000000000000000e+01,7.385089248418807983e-02,7.592195159387138403e-01,6.880480051040649414e-02,6.786703087219626562e-01,9.765625000000000203e-07,3.403984382748603821e-02,7.528825663030147552e-04,3.526004776358604431e-02,3.374917432665824890e-02,3.252270445227622986e-02,8.387705950892182516e-01,1.290625462488371317e-02,7.971393162175648417e-01,7.913797979576554509e-01,8.413754890318473345e-01,4.431102052330970764e-02,2.566598588600754738e-03,3.934753686189651489e-02,3.925568982958793640e-02,4.250035062432289124e-02,7.265654690403868798e-01,-4.376043877673672228e-02,6.916484350265855729e-01,6.953206771777818984e-01,7.309668011874616012e-01,7.043966416893386873e-01,2.606618107410667573e-01,7.175701220091813548e-01,5.946437480495290195e-01,1.497313365971318366e-01,6.065656601987033936e-01
7.000000000000000000e+01,7.384822517633438110e-02,7.592302161682136230e-01,6.875126808881759644e-02,6.787736083362199135e-01,9.765625000000000203e-07,3.403988108038902283e-02,7.523288950324058533e-04,3.526004776358604431e-02,3.374648839235305786e-02,3.251736611127853394e-02,8.387638785883017034e-01,1.295544915421498362e-02,7.971419930234286966e-01,7.913919989206593675e-01,8.414022095255578870e-01,4.428989812731742859e-02,2.565580420196056366e-03,3.930439800024032593e-02,3.922981396317481995e-02,4.247271642088890076e-02,7.265628581324303781e-01,-4.367263944148249560e-02,6.917198480722283049e-01,6.954074970440233816e-01,7.309937279828554457e-01,7.044997465690026051e-01,2.601341525770927143e-01,7.176246391215380660e-01,5.945937195293234945e-01,1.498375097373199349e-01,6.065357616537053742e-01
7.100000000000000000e+01,7.384742796421051025e-02,7.592319350604844752e-01,6.878779828548431396e-02,6.786969974864018873e-01,4.882812500000000102e-07,3.403792902827262878e-02,7.526689441874623299e-04,3.525858744978904724e-02,3.374657407402992249e-02,3.251874446868896484e-02,8.387752317054135709e-01,1.297426653596104457e-02,7.971472712869134281e-01,7.913901124110515051e-01,8.413922795430537338e-01,4.431848600506782532e-02,2.566413488239049911e-03,3.932911530137062073e-02,3.924546018242835999e-02,4.249856993556022644e-02,7.265363852421433677e-01,-4.361386609240953255e-02,6.916787234591667000e-01,6.953685417359742882e-01,7.309612688061363217e-01,7.044942150199129394e-01,2.603825130327524495e-01,7.175528997265321340e-01,5.946949266362472342e-01,1.498979632292384845e-01,6.064705121903413154e-01
7.200000000000000000e+01,7.384629547595977783e-02,7.592369242690231168e-01,6.875897943973541260e-02,6.787493877042277690e-01,4.882812500000000102e-07,3.403890505433082581e-02,7.523503154516220093e-04,3.525907546281814575e-02,3.374589979648590088e-02,3.251671418547630310e-02,8.387690650055029673e-01,1.281339856984948719e-02,7.971491820793971117e-01,7.913972552844279473e-01,8.414073750026682674e-01,4.429828375577926636e-02,2.565728500485420227e-03,3.930207714438438416e-02,3.922954574227333069e-02,4.247697442770004272e-02,7.265408369248500531e-01,-4.371465947609207842e-02,6.917204669001337791e-01,6.954118541447162904e-01,7.309809753482211514e-01,7.044986222263573961e-01,2.605391548844117611e-01,7.177184098072481033e-01,5.946477436123573934e-01,1.499590331202222682e-01,6.065783797545696299e-01
7.300000000000000000e+01,7.384575158357620239e-02,7.592383550247234769e-01,6.877459585666656494e-02,6.787368471591634922e-01,4.882812500000000102e-07,3.403721749782562256e-02,7.525525288656353951e-04,3.525680676102638245e-02,3.374505788087844849e-02,3.251734003424644470e-02,8.387838041353434804e-01,1.298680787218586298e-02,7.971619408275950613e-01,7.914051327555694515e-01,8.414018303950320243e-01,4.430160298943519592e-02,2.565848408266901970e-03,3.932964801788330078e-02,3.924368694424629211e-02,4.249198734760284424e-02,7.265672817525805627e-01,-4.366252458607564058e-02,6.917016086138511044e-01,6.953791343496366073e-01,7.309827908536407071e-01,7.045366607087565347e-01,2.603618295520799264e-01,7.176030705594542702e-01,5.946557186152537922e-01,1.499420355686764683e-01,6.065067859245277804e-01
7.400000000000000000e+01,7.384476810693740845e-02,7.592420993119435302e-01,6.877503544092178345e-02,6.787101428164156181e-01,4.882812500000000102e-07,3.403580188751220703e-02,7.524897227995097637e-04,3.525628894567489624e-02,3.374406695365905762e-02,3.251542523503303528e-02,8.387856101644346474e-01,1.286165683361903400e-02,7.971637644292851599e-01,7.914080147616813221e-01,8.414107460676633066e-01,4.430518299341201782e-02,2.565874718129634857e-03,3.931842371821403503e-02,3.923838213086128235e-02,4.248779639601707458e-02,7.265481126689559144e-01,-4.363821068560683192e-02,6.917093619077130384e-01,6.953906348567669982e-01,7.309733761559726872e-01,7.045466490575339469e-01,2.603349924395566561e-01,7.175924869502542380e-01,5.946251820875391170e-01,1.498378728337707577e-01,6.065028779357365396e-01
7.500000000000000000e+01,7.384406775236129761e-02,7.592445932863587377e-01,6.878482550382614136e-02,6.786970952882852570e-01,4.882812500000000102e-07,3.403480723500251770e-02,7.525423425249755383e-04,3.525529801845550537e-02,3.374363481998443604e-02,3.251558914780616760e-02,8.387923730094527519e-01,1.290397939945394680e-02,7.971699903320152991e-01,7.914119420142448069e-01,8.414094038241078932e-01,4.431340843439102173e-02,2.566029317677021027e-03,3.932793438434600830e-02,3.924370184540748596e-02,4.249661043286323547e-02,7.265453337786746957e-01,-4.361133891078458613e-02,6.916971591873024572e-01,6.953763510319034280e-01,7.309694380647429046e-01,7.045335706016965238e-01,2.603545958564387197e-01,7.175930759529274283e-01,5.946947490359710820e-01,1.501340366412073357e-01,6.064978656579657068e-01
7.600000000000000000e+01,7.384384423494338989e-02,7.592455047153479075e-01,6.879460811614990234e-02,6.786792702447688175e-01,2.441406250000000051e-07,3.403424844145774841e-02,7.526859408244490623e-04,3.525478392839431763e-02,3.374367207288742065e-02,3.251618891954421997e-02,8.387967983174694497e-01,1.298207739110398759e-02,7.971727395693527507e-01,7.914121847881514515e-01,8.414062301533312693e-01,4.432426393032073975e-02,2.566185779869556427e-03,3.933835029602050781e-02,3.924920037388801575e-02,4.250673577189445496e-02,7.265372494917241575e-01,-4.353481517778014925e-02,6.916855408787027093e-01,6.953694498538585123e-01,7.309569554369287347e-01,7.044696611807454989e-01,2.604577053401285758e-01,7.176312405729563526e-01,5.947029163013471953e-01,1.499630222318243111e-01,6.064900414162728293e-01
7.700000000000000000e+01,7.384330034255981445e-02,7.592475408492884714e-01,6.878998875617980957e-02,6.786892896829972432e-01,2.441406250000000051e-07,3.403387218713760376e-02,7.526453700847923756e-04,3.525420650839805603e-02,3.374294564127922058e-02,3.251489251852035522e-02,8.387978860683047433e-01,1.291789018153621273e-02,7.971770066220700279e-01,7.914171626829836770e-01,8.414130776130833711e-01,4.431892931461334229e-02,2.566038398072123528e-03,3.933218866586685181e-02,3.924553468823432922e-02,4.250185191631317139e-02,7.265413026942340036e-01,-4.358544276083273217e-02,6.916996567041598931e-01,6.953817750540383091e-01,7.309637960355819253e-01,7.045210011080682566e-01,2.604949358830701556e-01,7.175926138472106253e-01,5.946801862826590623e-01,1.499783721591174401e-01,6.064749157508417809e-01
7.800000000000000000e+01,7.384283840656280518e-02,7.592492793040090948e-01,6.878716498613357544e-02,6.786879601614834723e-01,2.441406250000000051e-07,3.403363004326820374e-02,7.525213295593857765e-04,3.525402769446372986e-02,3.374262526631355286e-02,3.251438587903976440e-02,8.387984207138687864e-01,1.291558298158318463e-02,7.971782776211222554e-01,7.914187816267678199e-01,8.414157838421175706e-01,4.431392624974250793e-02,2.565849805250763893e-03,3.932710364460945129e-02,3.924268856644630432e-02,4.249707981944084167e-02,7.265474857320556312e-01,-4.355266945587480537e-02,6.917057797515240303e-01,6.953859301577227647e-01,7.309711357987455083e-01,7.045233043957239705e-01,2.603683222331531488e-01,7.175823136753968212e-01,5.946684016448912091e-01,1.498496138627144481e-01,6.064786775899770888e-01
7.900000000000000000e+01,7.384230196475982666e-02,7.592512915280015262e-01,6.878562271595001221e-02,6.786905540966907679e-01,2.441406250000000051e-07,3.403332084417343140e-02,7.525398978032171726e-04,3.525387868285179138e-02,3.374232724308967590e-02,3.251362964510917664e-02,8.387995366216894899e-01,1.291835889600419229e-02,7.971785524543268941e-01,7.914201006036511998e-01,8.414196147676397119e-01,4.431579634547233582e-02,2.565837698057293892e-03,3.932653740048408508e-02,3.924226760864257812e-02,4.249755293130874634e-02,7.265392116883692131e-01,-4.353416299094263475e-02,6.917062115172147863e-01,6.953894252664810649e-01,7.309685430879836465e-01,7.045723502969936103e-01,2.603828417577829235e-01,7.176274068902585013e-01,5.946430976119789769e-01,1.500151161462297544e-01,6.064796429504956121e-01
8.000000000000000000e+01,7.384175062179565430e-02,7.592533867142878812e-01,6.878004968166351318e-02,6.787048991617513627e-01,2.441406250000000051e-07,3.403324261307716370e-02,7.524729589931666851e-04,3.525356575846672058e-02,3.374188393354415894e-02,3.251317515969276428e-02,8.387994097499478219e-01,1.284207808673844091e-02,7.971810283619654713e-01,7.914232438747579312e-01,8.414223097420520103e-01,4.431208223104476929e-02,2.565796254202723503e-03,3.932076692581176758e-02,3.923888504505157471e-02,4.249379783868789673e-02,7.265353262665256162e-01,-4.360987276109893479e-02,6.917172291515605309e-01,6.953997079583716934e-01,7.309697180743421896e-01,7.046034461901333756e-01,2.603406270314731485e-01,7.176923641851736813e-01,5.946200294471825076e-01,1.499835254573670673e-01,6.065294849875085825e-01
8.100000000000000000e+01,7.384157180786132812e-02,7.592540148250482845e-01,6.878212839365005493e-02,6.787016942654621188e-01,1.220703125000000025e-07,3.403295204043388367e-02,7.524709799326956272e-04,3.525333106517791748e-02,3.374174237251281738e-02,3.251300752162933350e-02,8.388010979851685534e-01,1.286805345789080422e-02,7.971824437029844113e-01,7.914243923652407586e-01,8.414231137200164357e-01,4.431390762329101562e-02,2.565822796896100044e-03,3.932311758399009705e-02,3.924021497368812561e-02,4.249515011906623840e-02,7.265362939926403030e-01,-4.359152407684432906e-02,6.917144333641567222e-01,6.953964324827338617e-01,7.309704363892840506e-01,7.045855323249098356e-01,2.603215948394263513e-01,7.176845303727256153e-01,5.946591779512697684e-01,1.499648994263884927e-01,6.065344167006491150e-01
8.200000000000000000e+01,7.384124398231506348e-02,7.592553142715059433e-01,6.877865642309188843e-02,6.787069074453849771e-01,1.220703125000000025e-07,3.403303399682044983e-02,7.524581160396337509e-04,3.525324910879135132e-02,3.374147042632102966e-02,3.251240402460098267e-02,8.388002931621827418e-01,1.285189799914386241e-02,7.971831846312931180e-01,7.914261654760150755e-01,8.414265141840348017e-01,4.431011900305747986e-02,2.565698465332388878e-03,3.931884840130805969e-02,3.923783078789710999e-02,4.249186813831329346e-02,7.265371238290937450e-01,-4.359394638377188380e-02,6.917226581550535158e-01,6.954046287957567074e-01,7.309731631755814751e-01,7.045863338406049836e-01,2.603898262295602506e-01,7.176850641376045781e-01,5.946132431486004233e-01,1.499944031246615295e-01,6.065154839183914959e-01
8.300000000000000000e+01,7.384116947650909424e-02,7.592555428267956374e-01,6.878234446048736572e-02,6.786977871031489862e-01,1.220703125000000025e-07,3.403250873088836670e-02,7.524641114287078381e-04,3.525291383266448975e-02,3.374139219522476196e-02,3.251268342137336731e-02,8.388034308592842159e-01,1.286118079866887219e-02,7.971851915701968494e-01,7.914270166485634084e-01,8.414248510171487005e-01,4.431249573826789856e-02,2.565749688073992729e-03,3.932271897792816162e-02,3.924000263214111328e-02,4.249477759003639221e-02,7.265388658411071621e-01,-4.357647145912260656e-02,6.917165278347672253e-01,6.953975117307398257e-01,7.309714151166466500e-01,7.045821751004244238e-01,2.604493685809247117e-01,7.176574313589998422e-01,5.946527515695854138e-01,1.500075920580503930e-01,6.065219547387460386e-01
8.400000000000000000e+01,7.384101301431655884e-02,7.592561173031463495e-01,6.878465414047241211e-02,6.786928206559680321e-01,1.220703125000000025e-07,3.403222188353538513e-02,7.524812826886773109e-04,3.525261208415031433e-02,3.374131396412849426e-02,3.251277655363082886e-02,8.388054668611771847e-01,1.288232527390829885e-02,7.971868143034325227e-01,7.914274756519895648e-01,8.414242358555368284e-01,4.431575536727905273e-02,2.565785776823759079e-03,3.932610899209976196e-02,3.924175724387168884e-02,4.249788075685501099e-02,7.265374474000799720e-01,-4.355399555772837550e-02,6.917126930882332436e-01,6.953944125996591730e-01,7.309686335699475679e-01,7.045656188179587609e-01,2.603027630192574771e-01,7.176328423719261496e-01,5.947095988439942138e-01,1.499391424590480193e-01,6.064927956931760455e-01
8.500000000000000000e+01,7.384078949689865112e-02,7.592569644339807189e-01,6.878490000963211060e-02,6.786930092722203156e-01,1.220703125000000025e-07,3.403204679489135742e-02,7.525124819949269295e-04,3.525235131382942200e-02,3.374113515019416809e-02,3.251254186034202576e-02,8.388069658358396907e-01,1.288134473687707442e-02,7.971886415880290455e-01,7.914294217274641108e-01,8.414256128810029267e-01,4.431478679180145264e-02,2.565764822065830231e-03,3.932691738009452820e-02,3.924202546477317810e-02,4.249817878007888794e-02,7.265391742036384493e-01,-4.355622805098182532e-02,6.917147507610088564e-01,6.953959367954097859e-01,7.309684479840039550e-01,7.045601733954949264e-01,2.603513579271238276e-01,7.176213470597534450e-01,5.947133016790747684e-01,1.500074608919187980e-01,6.064952185575736010e-01
8.600000000000000000e+01,7.384065538644790649e-02,7.592574665968447878e-01,6.878536194562911987e-02,6.786914948373095058e-01,6.103515625000000127e-08,3.403199836611747742e-02,7.525017717853188515e-04,3.525232523679733276e-02,3.374101221561431885e-02,3.251234069466590881e-02,8.388068230557744753e-01,1.288114312314406033e-02,7.971888863390058644e-01,7.914299216934641557e-01,8.414265985153362992e-01,4.431511834263801575e-02,2.565769013017416000e-03,3.932605683803558350e-02,3.924153372645378113e-02,4.249782115221023560e-02,7.265376296859851202e-01,-4.354914836688338758e-02,6.917158985239136859e-01,6.953969416912415547e-01,7.309685516155333129e-01,7.045746082368240515e-01,2.603281136968023102e-01,7.176291244331050034e-01,5.946897847653089819e-01,1.499804875259940495e-01,6.064681921338993531e-01
8.700000000000000000e+01,7.384049892425537109e-02,7.592581252001430192e-01,6.878146529197692871e-02,6.786970781020539301e-01,6.103515625000000127e-08,3.403198346495628357e-02,7.524534012190997601e-04,3.525232523679733276e-02,3.374084830284118652e-02,3.251186385750770569e-02,8.388062921438428354e-01,1.285529448008124360e-02,7.971890467533939706e-01,7.914307385584660182e-01,8.414292643682883543e-01,4.431122168898582458e-02,2.565653529018163681e-03,3.932204842567443848e-02,3.923913463950157166e-02,4.249394685029983521e-02,7.265393608617624066e-01,-4.355918193315502090e-02,6.917215706868382608e-01,6.954026408350109101e-01,7.309725373821422956e-01,7.045763057575286092e-01,2.604584830164041187e-01,7.176771468530563913e-01,5.946346887913755985e-01,1.500351875010884628e-01,6.065046738476465027e-01
8.800000000000000000e+01,7.384046167135238647e-02,7.592581970838595540e-01,6.878416240215301514e-02,6.786925240933208148e-01,6.103515625000000127e-08,3.403175622224807739e-02,7.524834363721311092e-04,3.525208309292793274e-02,3.374082222580909729e-02,3.251218423247337341e-02,8.388081307509378526e-01,1.287977566147948359e-02,7.971905644188610474e-01,7.914313681642133336e-01,8.414275183372501576e-01,4.431424289941787720e-02,2.565718488767743111e-03,3.932558745145797729e-02,3.924130648374557495e-02,4.249723255634307861e-02,7.265394931948990775e-01,-4.354391518277492962e-02,6.917166937225108780e-01,6.953973994024058580e-01,7.309693449320446845e-01,7.045572435399114486e-01,2.604341804111639513e-01,7.176220301360969334e-01,5.946961064119625773e-01,1.500233696824784801e-01,6.064880954650845313e-01
8.900000000000000000e+01,7.384029030799865723e-02,7.592588416383950767e-01,6.878530234098434448e-02,6.786907308847963671e-01,6.103515625000000127e-08,3.403172641992568970e-02,7.524934480898082256e-04,3.525204956531524658e-02,3.374072909355163574e-02,3.251195698976516724e-02,8.388079998597374187e-01,1.285973065136225557e-02,7.971905340140849061e-01,7.914315168994306982e-01,8.414286353669602203e-01,4.431518539786338806e-02,2.565739909186959267e-03,3.932371735572814941e-02,3.924037888646125793e-02,4.249738156795501709e-02,7.265349434627734748e-01,-4.355266825696703370e-02,6.917192757480543630e-01,6.954008652579258820e-01,7.309671358729116220e-01,7.045951840027602220e-01,2.603984895220823326e-01,7.176454696352005946e-01,5.946669977129109830e-01,1.500150843085140129e-01,6.065078118231717053e-01
9.000000000000000000e+01,7.384024560451507568e-02,7.592589815622370342e-01,6.878662854433059692e-02,6.786872111651661710e-01,6.103515625000000127e-08,3.403151780366897583e-02,7.525053806602954865e-04,3.525184467434883118e-02,3.374070301651954651e-02,3.251203522086143494e-02,8.388095273435798305e-01,1.288602643089067391e-02,7.971917896344620225e-01,7.914320260309315458e-01,8.414282046279620841e-01,4.431668296456336975e-02,2.565750852227210999e-03,3.932708129286766052e-02,3.924205899238586426e-02,4.249926283955574036e-02,7.265362642778231406e-01,-4.352896532328424939e-02,6.917156878392199948e-01,6.953972628424811564e-01,7.309666010841625594e-01,7.045929596927821281e-01,2.603319831820790631e-01,7.176124977267835936e-01,5.947155909900989634e-01,1.500133197588947864e-01,6.064861710188992339e-01
9.100000000000000000e+01,7.384020835161209106e-02,7.592591999532144476e-01,6.878478825092315674e-02,6.786907400245709709e-01,3.051757812500000064e-08,3.403148800134658813e-02,7.524882094003260136e-04,3.525181859731674194e-02,3.374062478542327881e-02,3.251189738512039185e-02,8.388095407451954255e-01,1.288266109762192801e-02,7.971921787775436696e-01,7.914326690906120509e-01,8.414290197784786152e-01,4.431480169296264648e-02,2.565704286098480225e-03,3.932609409093856812e-02,3.924139589071273804e-02,4.249767586588859558e-02,7.265381563509710761e-01,-4.353308616873516335e-02,6.917175677020440672e-01,6.953986088811809907e-01,7.309686103713796124e-01,7.045615633695593294e-01,2.604051868667207614e-01,7.176237867588495245e-01,5.947060464926945400e-01,1.500233696824784801e-01,6.064947997489833487e-01
9.200000000000000000e+01,7.384015619754791260e-02,7.592593550873523167e-01,6.878647208213806152e-02,6.786876451280760003e-01,3.051757812500000064e-08,3.403145074844360352e-02,7.525037508457899094e-04,3.525175899267196655e-02,3.374061733484268188e-02,3.251193836331367493e-02,8.388098515693578339e-01,1.288854883971146843e-02,7.971923768690059031e-01,7.914326221441261300e-01,8.414287210419628682e-01,4.431643337011337280e-02,2.565742935985326767e-03,3.932698071002960205e-02,3.924198821187019348e-02,4.249908775091171265e-02,7.265362154478679502e-01,-4.352579619384163573e-02,6.917163946479810699e-01,6.953980862354930403e-01,7.309667855135016934e-01,7.045927827981236513e-01,2.603319831820789521e-01,7.176149981024843028e-01,5.947149310904226160e-01,1.500133197588947864e-01,6.064893828394035680e-01
9.300000000000000000e+01,7.384005188941955566e-02,7.592597312053606107e-01,6.878483295440673828e-02,6.786909121005144652e-01,3.051757812500000064e-08,3.403146192431449890e-02,7.524769753217697144e-04,3.525178134441375732e-02,3.374053910374641418e-02,3.251170739531517029e-02,8.388094078660112141e-01,1.287648853806399978e-02,7.971922285728313406e-01,7.914329535160573581e-01,8.414299732438061952e-01,4.431525245308876038e-02,2.565703587606549263e-03,3.932488709688186646e-02,3.924074769020080566e-02,4.249750077724456787e-02,7.265357885253472814e-01,-4.353274151532927211e-02,6.917193772524443673e-01,6.954011696020252487e-01,7.309682985901100327e-01,7.045821656613301398e-01,2.603716437192112876e-01,7.176341477145040670e-01,5.946651350709240003e-01,1.500116817574525252e-01,6.064970757030357928e-01
9.400000000000000000e+01,7.384003698825836182e-02,7.592598250878522803e-01,6.878440082073211670e-02,6.786915736599438143e-01,3.051757812500000064e-08,3.403140977025032043e-02,7.524730172008275986e-04,3.525171428918838501e-02,3.374050557613372803e-02,3.251172974705696106e-02,8.388099156476962470e-01,1.288217514632060239e-02,7.971928425461310974e-01,7.914334422542249614e-01,8.414299001523827259e-01,4.431444406509399414e-02,2.565679373219609261e-03,3.932536020874977112e-02,3.924096375703811646e-02,4.249730333685874939e-02,7.265378552241129606e-01,-4.352993377027201266e-02,6.917192992929148687e-01,6.954003250687582627e-01,7.309692020338294238e-01,7.045762255823708742e-01,2.604358357890331765e-01,7.176232627102006045e-01,5.946786759014017765e-01,1.500212587487906313e-01,6.064821239710806999e-01
9.500000000000000000e+01,7.383998483419418335e-02,7.592600101050006600e-01,6.878530979156494141e-02,6.786894059348558272e-01,3.051757812500000064e-08,3.403134271502494812e-02,7.524781976826488972e-04,3.525166958570480347e-02,3.374048322439193726e-02,3.251170367002487183e-02,8.388102170949283121e-01,1.288044713519377778e-02,7.971930096577624081e-01,7.914334681797300375e-01,8.414299860524346863e-01,4.431550577282905579e-02,2.565699862316250801e-03,3.932575881481170654e-02,3.924120590090751648e-02,4.249799251556396484e-02,7.265363510157561988e-01,-4.352715274373691184e-02,6.917185553248700325e-01,6.953999405724098359e-01,7.309679980559858903e-01,7.045761633912448474e-01,2.603462559770770568e-01,7.176302596779069454e-01,5.947031153079607169e-01,1.500050351331084220e-01,6.064831217543198427e-01
9.600000000000000000e+01,7.383995503187179565e-02,7.592600907416536815e-01,6.878513842821121216e-02,6.786895608632240728e-01,1.525878906250000032e-08,3.403133153915405273e-02,7.524766842834651470e-04,3.525165468454360962e-02,3.374046087265014648e-02,3.251166269183158875e-02,8.388102445881434610e-01,1.287876119865878459e-02,7.971931277562396279e-01,7.914336132484262043e-01,8.414302014089228843e-01,4.431528970599174500e-02,2.565695205703377724e-03,3.932547196745872498e-02,3.924105316400527954e-02,4.249780252575874329e-02,7.265364314393676359e-01,-4.352784442503602330e-02,6.917190556631696019e-01,6.954004221614563663e-01,7.309681384953337080e-01,7.045796426101041954e-01,2.603686787907350531e-01,7.176251042485074505e-01,5.946855062628528810e-01,1.500116817574525530e-01,6.064711847758579299e-01
9.700000000000000000e+01,7.383995503187179565e-02,7.592601247462340552e-01,6.878579407930374146e-02,6.786883116462115728e-01,1.525878906250000032e-08,3.403129801154136658e-02,7.524808170273900032e-04,3.525161743164062500e-02,3.374044969677925110e-02,3.251168131828308105e-02,8.388104438230727933e-01,1.288033268163253815e-02,7.971933213599879942e-01,7.914336813412612415e-01,8.414300976977928670e-01,4.431581869721412659e-02,2.565705683082342148e-03,3.932586312294006348e-02,3.924128785729408264e-02,4.249826446175575256e-02,7.265361439215017869e-01,-4.352525119402100157e-02,6.917185449791748431e-01,6.953998920366425418e-01,7.309676485087723830e-01,7.045814222303738994e-01,2.603621248553421030e-01,7.176448283744250034e-01,5.946995552200793345e-01,1.500081219650731545e-01,6.064704871930436392e-01
9.800000000000000000e+01,7.383993268013000488e-02,7.592602001276966828e-01,6.878568232059478760e-02,6.786886169393473445e-01,1.525878906250000032e-08,3.403128311038017273e-02,7.524821558035910130e-04,3.525160253047943115e-02,3.374043479561805725e-02,3.251165896654129028e-02,8.388105477251399655e-01,1.287998206379720699e-02,7.971934239188510629e-01,7.914337923478775849e-01,8.414301993859680806e-01,4.431578144431114197e-02,2.565704751759767532e-03,3.932588547468185425e-02,3.924129158258438110e-02,4.249825328588485718e-02,7.265360846363362324e-01,-4.352577744382542940e-02,6.917186130971123559e-01,6.954000034079913517e-01,7.309676752743959893e-01,7.045821787237327438e-01,2.603436349183232967e-01,7.176446004332979189e-01,5.946967389714368224e-01,1.500050351331084220e-01,6.064820982365239921e-01
9.900000000000000000e+01,7.383990287780761719e-02,7.592603118508879367e-01,6.878523528575897217e-02,6.786894332171095057e-01,1.525878906250000032e-08,3.403129056096076965e-02,7.524752872996032238e-04,3.525159880518913269e-02,3.374041244387626648e-02,3.251160308718681335e-02,8.388104348751361794e-01,1.287956635565175832e-02,7.971934765391411881e-01,7.914339394698386432e-01,8.414305236262171750e-01,4.431536793708801270e-02,2.565694041550159454e-03,3.932544589042663574e-02,3.924101591110229492e-02,4.249782860279083252e-02,7.265361509775541959e-01,-4.352594174747086847e-02,6.917194177689963697e-01,6.954008303864814833e-01,7.309681229655714541e-01,7.045798384629923250e-01,2.603483933118209137e-01,7.176332656607433691e-01,5.946879085172595003e-01,1.500050351331084220e-01,6.064702946369677772e-01
